;GSM04740709139;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709140;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709141;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709142;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709143;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709144;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709145;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709146;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709147;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709148;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709149;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709150;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709151;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709152;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709153;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709154;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709155;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709156;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709157;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709158;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709159;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709160;CHRGMV;CHRGMV;216.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709161;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709162;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709163;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709164;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709165;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709166;CHRGMV;CHRGMV;216.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709167;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709168;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709170;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709171;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709172;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709173;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709174;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709175;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709176;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709177;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709178;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709179;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709180;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709181;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709182;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709183;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709185;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709186;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709187;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709188;CHRGMV;CHRGMV;310;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709190;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709191;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709192;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709193;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709194;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709195;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709196;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709197;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709198;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709199;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709200;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709201;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709202;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709203;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709204;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709205;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709206;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709207;CHRGMV;CHRGMV;216.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709208;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709209;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709210;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709211;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709212;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709213;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709215;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709216;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709217;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709218;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709219;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709220;CHRGMV;CHRGMV;287.21;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709221;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709222;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709223;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709224;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709225;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709226;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709227;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709228;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709229;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709230;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709231;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709232;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709233;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709234;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709235;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709236;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709237;CHRGMV;CHRGMV;246.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709238;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709239;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709240;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709241;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709242;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709243;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709244;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709245;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709246;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709247;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709800;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709801;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709802;CHRGMV;CHRGMV;216.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709803;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709804;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709805;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709807;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709808;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709810;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709813;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709814;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709850;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709853;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04740709858;CHRGMV;CHRGMV;186.25;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04746400004;CHRGMV;CHRGMV;435;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04746400101;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;GSM04746400102;CHRGMV;CHRGMV;235;Flyttet fra faktura til C-taxi;"Flytter kostnader til ny faktura fra samlefaktura til Chr taxi; ref Uzma CT";;;;;;tjp 020712;;tope8938
;;;;;;;;;;;;;;
